user_loc,fr_loc,scaled_sci,categories
US,IM,3923,United states
US,IN,780,United states
US,IS,7023,United states
US,IT,2619,United states
US,JE,3750,United states
US,JM,57876,United states
US,JO,2459,United states
US,JP,2328,United states
US,KE,3077,United states
US,KG,705,United states
US,KH,1231,United states
US,KI,2625,United states
US,KM,291,United states
US,KR,2439,United states
US,KW,2294,United states
US,KY,44214,United states
US,KZ,523,United states
US,LA,2475,United states
US,LB,3804,United states
US,LC,32111,United states
US,LK,1032,United states
US,LR,22674,United states
US,LS,370,United states
US,LT,1520,United states
US,LU,4222,United states
US,LV,1611,United states
US,LY,386,United states
US,MA,886,United states
US,MD,1849,United states
US,ME,6030,United states
US,MG,415,United states
US,MK,4138,United states
US,ML,1368,United states
US,MM,784,United states
US,MN,1590,United states
US,MO,2729,United states
US,MQ,2971,United states
US,MR,1425,United states
US,MT,4258,United states
US,MU,1231,United states
US,MV,1119,United states
US,MW,1216,United states
US,MX,10888,United states
US,MY,827,United states
US,MZ,578,United states
US,NC,708,United states
US,NE,1344,United states
US,NG,3573,United states
US,NI,8907,United states
US,NL,3091,United states
US,NO,3690,United states
US,NP,2423,United states
US,NZ,6192,United states
US,OM,1349,United states
US,PA,5402,United states
US,PE,2260,United states
US,PF,2365,United states
US,PG,848,United states
US,PH,2896,United states
US,PK,890,United states
US,PL,1133,United states
US,PR,83891,United states
US,PT,2969,United states
US,PY,2364,United states
US,QA,3027,United states
US,RE,487,United states
US,RO,1688,United states
US,RS,2540,United states
US,RW,3539,United states
US,SA,1328,United states
US,SB,618,United states
US,SC,2396,United states
US,SE,3449,United states
US,SG,4302,United states
US,SI,2037,United states
US,SK,1043,United states
US,SL,10404,United states
US,SN,2390,United states
US,SR,5340,United states
US,ST,1052,United states
US,SV,25900,United states
US,SZ,1008,United states
US,TD,1067,United states
US,TG,3249,United states
US,TH,710,United states
US,TJ,931,United states
US,TL,474,United states
US,TN,869,United states
US,TO,25754,United states
US,TR,650,United states
US,TT,21300,United states
US,TW,1607,United states
US,TZ,1519,United states
US,UA,1125,United states
US,UG,4860,United states
US,US,212464,United states
US,UY,2455,United states
US,UZ,818,United states
US,VC,26879,United states
US,VN,1064,United states
US,VU,908,United states
US,WS,8651,United states
US,YT,398,United states
US,ZA,1074,United states
US,ZM,1530,United states
US,ZW,1926,United states
ZA,AE,6344,South africa
ZA,AF,574,South africa
ZA,AG,2955,South africa
ZA,AL,331,South africa
ZA,AM,113,South africa
ZA,AO,23587,South africa
ZA,AR,250,South africa
ZA,AT,885,South africa
ZA,AU,4001,South africa
ZA,AW,700,South africa
ZA,AZ,273,South africa
ZA,BA,260,South africa
ZA,BB,1969,South africa
ZA,BD,1757,South africa
ZA,BE,1166,South africa
ZA,BF,5386,South africa
ZA,BG,401,South africa
ZA,BH,3536,South africa
ZA,BI,29976,South africa
ZA,BJ,6164,South africa
ZA,BN,897,South africa
ZA,BO,224,South africa
ZA,BR,286,South africa
ZA,BS,3008,South africa
ZA,BT,361,South africa
ZA,BW,144021,South africa
ZA,BY,365,South africa
ZA,BZ,1258,South africa
ZA,CA,1423,South africa
ZA,CD,22380,South africa
ZA,CF,5660,South africa
ZA,CG,17635,South africa
ZA,CH,1747,South africa
ZA,CI,6300,South africa
ZA,CL,241,South africa
ZA,CM,8068,South africa
ZA,CO,313,South africa
ZA,CR,355,South africa
ZA,CV,2186,South africa
ZA,CW,917,South africa
ZA,CY,4768,South africa
ZA,CZ,290,South africa
ZA,DE,949,South africa
ZA,DJ,4862,South africa
ZA,DK,719,South africa
ZA,DO,1414,South africa
ZA,DZ,739,South africa
ZA,EC,256,South africa
ZA,EE,369,South africa
ZA,EG,567,South africa
ZA,ES,505,South africa
ZA,ET,16352,South africa
ZA,FI,604,South africa
ZA,FJ,1540,South africa
ZA,FM,244,South africa
ZA,FR,706,South africa
ZA,GA,9499,South africa
ZA,GB,4054,South africa
ZA,GD,3762,South africa
ZA,GE,279,South africa
ZA,GF,1783,South africa
ZA,GH,12364,South africa
ZA,GM,5685,South africa
ZA,GN,4983,South africa
ZA,GP,1031,South africa
ZA,GQ,6337,South africa
ZA,GR,924,South africa
ZA,GT,205,South africa
ZA,GU,318,South africa
ZA,GW,6682,South africa
ZA,GY,4019,South africa
ZA,HK,584,South africa
ZA,HN,339,South africa
ZA,HR,463,South africa
ZA,HT,5210,South africa
ZA,HU,329,South africa
ZA,ID,197,South africa
ZA,IE,4376,South africa
ZA,IM,12506,South africa
ZA,IN,417,South africa
ZA,IS,798,South africa
ZA,IT,618,South africa
ZA,JE,10484,South africa
ZA,JM,5052,South africa
ZA,JO,485,South africa
ZA,JP,160,South africa
ZA,KE,12272,South africa
ZA,KG,133,South africa
ZA,KH,168,South africa
ZA,KI,603,South africa
ZA,KM,5142,South africa
ZA,KR,346,South africa
ZA,KW,1855,South africa
ZA,KY,18797,South africa
ZA,KZ,194,South africa
ZA,LA,107,South africa
ZA,LB,3401,South africa
ZA,LC,2902,South africa
ZA,LK,711,South africa
ZA,LR,27445,South africa
ZA,LS,368589,South africa
ZA,LT,233,South africa
ZA,LU,1952,South africa
ZA,LV,249,South africa
ZA,LY,827,South africa
ZA,MA,944,South africa
ZA,MD,117,South africa
ZA,ME,586,South africa
ZA,MG,2711,South africa
ZA,MK,403,South africa
ZA,ML,6621,South africa
ZA,MM,116,South africa
ZA,MN,153,South africa
ZA,MO,373,South africa
ZA,MQ,731,South africa
ZA,MR,3570,South africa
ZA,MT,3203,South africa
ZA,MU,15250,South africa
ZA,MV,2180,South africa
ZA,MW,167548,South africa
ZA,MX,228,South africa
ZA,MY,390,South africa
ZA,MZ,114207,South africa
ZA,NC,241,South africa
ZA,NE,5667,South africa
ZA,NG,8589,South africa
ZA,NI,418,South africa
ZA,NL,2080,South africa
ZA,NO,921,South africa
ZA,NP,309,South africa
ZA,NZ,10165,South africa
ZA,OM,3121,South africa
ZA,PA,502,South africa
ZA,PE,215,South africa
ZA,PF,369,South africa
ZA,PG,1706,South africa
ZA,PH,489,South africa
ZA,PK,1769,South africa
ZA,PL,242,South africa
ZA,PR,268,South africa
ZA,PT,1547,South africa
ZA,PY,348,South africa
ZA,QA,3858,South africa
ZA,RE,1224,South africa
ZA,RO,317,South africa
ZA,RS,472,South africa
ZA,RW,12025,South africa
ZA,SA,2196,South africa
ZA,SB,1030,South africa
ZA,SC,13270,South africa
ZA,SE,1066,South africa
ZA,SG,763,South africa
ZA,SI,403,South africa
ZA,SK,221,South africa
ZA,SL,25583,South africa
ZA,SN,6505,South africa
ZA,SR,2196,South africa
ZA,ST,12467,South africa
ZA,SV,225,South africa
ZA,SZ,525658,South africa
ZA,TD,2849,South africa
ZA,TG,13261,South africa
ZA,TH,177,South africa
ZA,TJ,283,South africa
ZA,TL,272,South africa
ZA,TN,761,South africa
ZA,TO,713,South africa
ZA,TR,348,South africa
ZA,TT,2446,South africa
ZA,TW,222,South africa
ZA,TZ,15729,South africa
ZA,UA,220,South africa
ZA,UG,20229,South africa
ZA,US,1074,South africa
ZA,UY,270,South africa
ZA,UZ,178,South africa
ZA,VC,3221,South africa
ZA,VN,198,South africa
ZA,VU,605,South africa
ZA,WS,571,South africa
ZA,YT,4262,South africa
ZA,ZA,2022262,South africa
ZA,ZM,61516,South africa
ZA,ZW,366466,South africa
